CustomerKey|FirstName|LastName|BirthDate|MaritalStatus|Gender|YearlyIncome|EnglishEducation|EnglishOccupation|NumberCarsOwned|Order_Count|SalesAmount
13043|Brenda|Madan|1957-10-23|M|F|30000|High School|Skilled Manual|2|6|175.93
13044|Katrina|Jai|1957-07-22|M|F|30000|High School|Skilled Manual|2|2|59.98
13045|Anne|Gomez|1969-05-09|M|F|30000|High School|Skilled Manual|2|3|62.27
13046|Jonathan|Rodriguez|1958-04-04|M|M|30000|High School|Skilled Manual|2|3|64.97
13047|Rodney|Vazquez|1963-08-30|M|M|40000|Partial College|Clerical|2|7|241.93
13048|Alexis|Hayes|1957-12-24|M|F|40000|Partial College|Skilled Manual|2|7|190.23
13049|Autumn|Wang|1959-01-03|M|F|40000|Partial College|Skilled Manual|2|6|5647.2196
13050|Dennis|Zeng|1959-06-18|M|M|40000|Partial College|Skilled Manual|2|5|5651.2496
13052|Jared|Morris|1981-05-10|S|M|40000|Partial College|Skilled Manual|2|2|30.97
13053|Vincent|Lu|1980-11-12|S|M|40000|Partial College|Skilled Manual|2|2|76.97
13054|Bryce|Ward|1981-03-16|M|M|40000|Partial College|Skilled Manual|2|2|75.97
13055|Patrick|Gray|1981-04-17|S|M|30000|High School|Skilled Manual|2|5|3084.0225
13056|Morgan|Blue|1981-03-22|S|F|30000|High School|Skilled Manual|2|4|3291.82
13057|Destiny|Powell|1980-12-18|S|F|30000|High School|Skilled Manual|2|5|3341.81
13058|Ramon|Huang|1981-02-12|M|M|30000|High School|Skilled Manual|2|5|3032.31
13059|Keith|Deng|1980-08-14|M|M|30000|High School|Skilled Manual|2|5|3089.8
13060|Eugene|Zhu|1986-06-05|M|M|30000|High School|Skilled Manual|2|6|2808.0025
13061|Ethan|Anderson|1979-11-29|S|M|40000|High School|Skilled Manual|2|2|46.47
13062|Eduardo|Williams|1980-01-06|S|M|40000|High School|Skilled Manual|2|5|4500.5225
13063|Jessica|Johnson|1985-03-10|S|F|40000|High School|Skilled Manual|2|3|4773.33
13064|Dalton|Parker|1985-03-13|S|M|40000|High School|Skilled Manual|2|6|4579.4725
13065|Morgan|Gonzalez|1979-10-19|S|F|30000|High School|Skilled Manual|2|1|1700.99
13066|Carson|Perry|1980-03-24|S|M|30000|High School|Skilled Manual|2|5|3033.31
13067|Olivia|Garcia|1980-05-24|S|F|30000|High School|Skilled Manual|2|4|3059.31
13068|Alexandria|Morris|1985-02-14|S|F|30000|High School|Skilled Manual|2|5|2815.5225
13069|Adam|Green|1980-02-16|M|M|30000|High School|Skilled Manual|2|3|2731.5425
13084|Luis|Hughes|1980-04-12|S|M|30000|High School|Professional|2|4|1798.96
13085|Daniel|Harris|1979-09-16|S|M|30000|Partial High School|Skilled Manual|2|5|3089.8
13134|Sara|Morgan|1939-10-29|S|F|50000|Graduate Degree|Management|1|5|5648.9182
13136|Virginia|Martinez|1942-05-12|M|F|30000|Partial College|Clerical|2|3|62.27
13140|Jamie|Zhu|1958-10-08|M|F|40000|Bachelors|Management|1|10|325.21
13141|Walter|Hernandez|1959-04-07|M|M|40000|Bachelors|Management|1|7|240.24
13142|Xavier|Moore|1980-09-19|M|M|40000|High School|Skilled Manual|1|3|4798.34
13143|Hannah|Jackson|1980-08-05|M|F|40000|High School|Skilled Manual|2|3|2404.97
13144|Destiny|Stewart|1982-02-24|S|F|40000|High School|Skilled Manual|2|11|281.47
13145|Gilbert|Xu|1981-07-21|M|M|40000|High School|Skilled Manual|2|4|2337.27
13146|Gabriella|Ramirez|1981-11-12|S|F|40000|High School|Skilled Manual|2|2|30.97
13147|Cedric|Lin|1986-02-20|M|M|30000|High School|Skilled Manual|2|3|74.98
13148|Tyler|Anderson|1985-09-29|M|M|30000|High School|Skilled Manual|2|3|1137.43
13149|Linda|Ferrier|1957-02-14|M|F|10000|High School|Skilled Manual|2|3|64.97
13150|Lacey|Yang|1942-12-08|S|F|30000|Partial College|Clerical|2|5|89.24
13151|Ethan|Moore|1984-06-04|S|M|40000|High School|Skilled Manual|2|4|91.95
13152|Gabrielle|Butler|1983-08-16|M|F|40000|High School|Skilled Manual|2|5|4582.5125
13153|Jack|Hill|1985-04-16|S|M|40000|High School|Skilled Manual|2|3|106.96
13154|Aaron|Lal|1985-01-18|M|M|40000|High School|Skilled Manual|2|3|2309.97
13156|Bradley|Lal|1951-07-03|M|M|30000|Partial College|Clerical|2|4|2663.6896
13157|Heidi|Gonzalez|1945-08-22|M|F|30000|Partial College|Clerical|2|2|59.98
13158|Casey|Xu|1946-09-11|M|F|40000|Bachelors|Management|2|9|221.91
13159|Roberto|Ramos|1947-04-13|M|M|40000|Bachelors|Management|2|8|208.18
13161|Jose|Moore|1981-10-22|M|M|40000|High School|Skilled Manual|2|3|4523.5325
13162|Nina|Nath|1981-10-20|S|F|40000|Partial College|Skilled Manual|1|2|85.48
13163|Noah|Lopez|1981-09-06|M|M|40000|Partial College|Skilled Manual|1|2|30.97
13164|Olivia|Ward|1981-11-01|S|F|40000|Partial College|Skilled Manual|1|4|100.46
13165|Wyatt|Walker|1982-03-21|S|M|40000|Partial College|Skilled Manual|1|2|4501.5525
13166|Kyle|Chen|1981-09-10|M|M|40000|Partial College|Skilled Manual|1|2|71.97
13167|Mario|Tang|1980-01-01|S|M|30000|Partial College|Skilled Manual|1|3|42.28
13168|Hannah|Price|1979-09-16|S|F|30000|Partial College|Skilled Manual|1|3|74.98
13231|Alexia|Ross|1954-04-10|M|F|40000|High School|Professional|2|11|247.9
13239|Matthew|Thomas|1960-04-11|M|M|40000|Partial High School|Skilled Manual|2|11|185.7
13241|Natalie|Ward|1961-01-01|M|F|40000|Partial High School|Skilled Manual|2|3|2325.96
13267|Matthew|Moore|1937-09-02|M|M|30000|High School|Professional|2|8|124.93
13268|Katherine|Parker|1938-01-21|M|F|40000|Partial College|Professional|2|12|289.7
13269|Rachel|Martin|1937-09-05|S|F|50000|Graduate Degree|Management|2|4|4507.5225
13270|Mason|Baker|1939-04-26|S|M|50000|Graduate Degree|Management|2|5|2394.95
13271|Ryan|Anderson|1939-06-19|M|M|50000|Graduate Degree|Management|2|1|2319.99
13391|Brenda|Malhotra|1956-08-26|M|F|40000|Partial High School|Skilled Manual|3|3|2405.47
13434|Kaitlyn|Wright|1940-06-03|S|F|50000|Graduate Degree|Management|2|2|2354.99
13462|Jay|Sara|1947-11-07|S|M|50000|Graduate Degree|Management|2|5|4558.0125
13482|Haley|Bryant|1963-09-16|M|F|40000|Partial College|Professional|2|4|4500.8225
13483|Christian|Lal|1958-03-08|M|M|40000|Partial College|Professional|2|2|56.97
13493|Valerie|Zhao|1970-05-07|M|F|10000|Graduate Degree|Manual|0|4|48.96
13494|Byron|Gutierrez|1967-09-02|S|M|10000|Graduate Degree|Manual|0|2|39.98
13495|Micheal|Alvarez|1968-04-02|M|M|20000|Graduate Degree|Clerical|0|5|57.95
13496|Lucas|Morris|1967-11-20|M|M|20000|Graduate Degree|Clerical|0|2|36.59
13497|Deborah|Sharma|1966-09-23|M|F|20000|Graduate Degree|Clerical|0|2|39.98
13498|Joel|Mehta|1967-10-07|S|M|30000|Graduate Degree|Clerical|0|3|100.09
13499|Olivia|Cox|1967-09-02|S|F|30000|Graduate Degree|Clerical|0|2|133.49
13500|Molly|Vance|1964-01-24|M|F|10000|Bachelors|Manual|0|2|39.98
13501|Clayton|Zhu|1963-10-03|M|M|10000|Bachelors|Manual|0|2|39.98
13502|Deborah|Nara|1963-08-17|S|F|10000|Bachelors|Manual|0|2|54.98
13503|Theodore|Gomez|1968-10-14|M|M|10000|Partial College|Manual|0|5|101.25
13504|Beth|Alonso|1961-09-14|M|F|10000|Partial College|Manual|0|5|5923.23
13505|Jamie|Cai|1961-07-15|M|F|10000|Partial College|Manual|0|7|127.93
13506|Willie|Guo|1972-02-05|S|M|10000|Partial College|Manual|0|2|123.98
13507|Margaret|Patterson|1961-04-13|M|F|10000|Partial College|Manual|0|3|43.97
13508|Cassandra|Sanchez|1943-02-06|M|F|20000|Graduate Degree|Clerical|0|3|128.97
13509|Lucas|Johnson|1943-03-04|M|M|30000|Graduate Degree|Clerical|0|4|48.96
13510|Jon|Shen|1951-05-12|M|M|10000|Partial College|Manual|1|2|94.48
13511|Ernest|Liu|1946-11-01|S|M|10000|Partial College|Manual|1|5|6012.23
13512|Ken|Sánchez|1947-03-28|M|F|10000|Partial College|Manual|1|1|69.99
13513|Abigail|Henderson|1947-03-08|M|F|30000|Bachelors|Clerical|0|4|5918.24
13514|Lindsay|Luo|1947-08-11|S|F|10000|Partial College|Manual|1|5|5973.24
13515|Cara|Liang|1948-01-01|M|F|20000|Partial College|Manual|0|5|5948.24
13516|Harold|Ray|1947-08-16|M|M|30000|Bachelors|Clerical|0|3|43.97
13517|Nicolas|Sharma|1947-11-07|S|M|30000|Bachelors|Clerical|0|9|5666.3782
13518|Brendan|Goldstein|1985-01-11|S|M|10000|Partial College|Manual|1|4|2638.3582
13519|Lucas|Foster|1984-04-01|S|M|10000|Partial College|Manual|1|2|4492.4482
13520|Carol|Nelson|1983-08-08|S|F|10000|Partial College|Manual|1|4|4551.3596
13521|Sandra|Lu|1983-07-25|S|F|10000|Partial College|Manual|1|2|4514.7696
13522|Logan|Taylor|1983-05-23|S|M|10000|High School|Manual|2|2|59.98
13523|Adrienne|Ruiz|1982-05-03|S|F|10000|High School|Manual|2|4|67.26
13524|Cheryl|Blanco|1984-02-08|M|F|20000|Bachelors|Clerical|0|4|4528.7496
13525|Cassandra|Van|1983-08-09|M|F|20000|Bachelors|Clerical|0|6|4607.2296
13526|Krystal|Liu|1984-01-21|M|F|20000|Bachelors|Clerical|0|3|4549.7596
13527|Tonya|Andersen|1983-01-15|M|F|20000|Partial College|Manual|0|4|4529.0382
13528|Carmen|Lopez|1983-03-10|M|F|20000|Partial College|Manual|0|5|4531.0396
13529|Pamela|Martinez|1982-11-30|S|F|20000|Partial College|Manual|0|5|4614.8596
13530|Krystal|Chen|1949-03-24|M|F|40000|Graduate Degree|Clerical|0|3|186.28
13531|Tyrone|Gutierrez|1966-09-10|M|M|30000|Graduate Degree|Clerical|0|1|69.99
13532|Melody|Gill|1972-04-12|M|F|30000|Graduate Degree|Clerical|0|2|7.28
13533|Eduardo|Butler|1972-11-18|S|M|30000|Graduate Degree|Clerical|0|6|137.94
13534|Beth|Navarro|1967-01-14|M|F|30000|Graduate Degree|Clerical|0|6|86.24
13535|Omar|Nara|1965-12-09|S|M|20000|Partial College|Manual|0|6|59.2
13536|Arianna|Ward|1975-11-10|S|F|10000|High School|Manual|1|5|5973.24
13537|Jill|Moreno|1965-04-08|S|F|10000|High School|Manual|1|5|5910.22
13538|Vanessa|Henderson|1976-02-20|S|F|20000|Partial College|Manual|1|3|5908.25
13539|Roger|Guo|1964-10-11|S|M|30000|Graduate Degree|Clerical|0|4|78.96
13540|Paula|Ortega|1976-08-30|M|F|40000|Graduate Degree|Clerical|0|9|6528.18
13541|Ashlee|Xu|1966-02-09|M|F|40000|Graduate Degree|Clerical|0|9|6536.69
13542|Sharon|Kumar|1969-05-23|M|F|30000|Bachelors|Clerical|0|4|5943.24
13543|Phillip|Rana|1964-01-30|S|M|30000|Bachelors|Clerical|0|5|5923.23
13544|Joy|Martin|1981-12-03|S|F|20000|Partial College|Manual|1|6|108.44
13545|Brad|Sharma|1975-12-14|M|M|30000|Bachelors|Clerical|0|3|5908.25
13546|Mitchell|Jai|1976-01-19|M|M|30000|Bachelors|Clerical|0|4|5918.24
13547|Michele|Jimenez|1980-02-07|S|F|10000|High School|Manual|0|5|83.95
13548|Bridget|Jai|1976-03-25|M|F|30000|Bachelors|Clerical|0|3|5908.25
13549|Richard|King|1974-10-15|S|M|10000|High School|Manual|0|2|94.48
13550|Joe|Malhotra|1974-11-29|S|M|20000|Partial College|Manual|1|1|69.99
13551|Jacob|Lee|1975-06-03|M|M|30000|Bachelors|Clerical|0|5|5622.9182
13552|Trevor|Hughes|1974-08-30|S|M|30000|Bachelors|Clerical|0|4|5922.53
13553|Jessica|Coleman|1980-10-14|M|F|30000|Bachelors|Clerical|0|4|5603.2396
13554|Paula|Moreno|1975-05-14|M|F|30000|Bachelors|Clerical|0|4|5641.2496
13555|Tammy|Smith|1980-09-09|M|F|40000|Graduate Degree|Clerical|0|9|6484.45
13556|Alisha|Nath|1975-05-13|S|F|40000|Graduate Degree|Clerical|0|7|6497.21
13557|Stacey|Liu|1975-01-22|M|F|40000|Graduate Degree|Clerical|0|4|4443.3796
13558|Karen|Lu|1980-06-18|M|F|40000|Graduate Degree|Clerical|0|6|6500.22
13559|Lori|Ramos|1974-12-15|S|F|50000|Graduate Degree|Skilled Manual|0|7|6508.71
13560|Andres|Shan|1980-08-12|M|M|50000|Graduate Degree|Skilled Manual|0|5|6453.23
13561|Gary|Navarro|1975-02-04|M|M|50000|Graduate Degree|Skilled Manual|0|4|4393.3582
13562|Bryant|Van|1975-01-12|S|M|50000|Graduate Degree|Skilled Manual|0|2|4369.0882
13563|Phillip|Sai|1975-01-29|M|M|50000|Graduate Degree|Skilled Manual|0|5|5948.23
13564|Sabrina|Blanco|1957-09-22|M|F|10000|Partial College|Manual|2|6|5932.22
13565|Tiffany|Zhao|1973-09-12|M|F|10000|Partial College|Manual|2|4|4775.63
13566|Mikael|Sandberg|1956-12-23|S|F|10000|High School|Manual|2|2|13.98
13567|Anne|Rubio|1957-03-24|M|F|10000|High School|Manual|2|4|5935.55
13568|Max|Jimenez|1956-11-01|M|M|10000|High School|Manual|2|2|119.98
13569|Marcus|Hall|1979-08-10|S|M|10000|High School|Manual|1|3|48.97
13570|Benjamin|Jackson|1973-12-23|S|M|10000|High School|Manual|1|5|5948.23
13571|Allen|Mehta|1979-09-04|M|M|10000|High School|Manual|1|3|144.47
13572|Shaun|Deng|1974-03-11|S|M|10000|High School|Manual|0|4|5945.23
13573|Edwin|Pal|1974-06-03|M|M|20000|Partial College|Manual|0|2|119.98
13574|Brenda|Garcia|1973-08-31|S|F|20000|Partial College|Manual|0|2|39.98
13661|Andre|Sara|1981-05-06|M|M|40000|Bachelors|Skilled Manual|0|4|5913.24
13662|Miguel|Roberts|1985-11-20|S|M|20000|Partial High School|Manual|2|3|3021.0425
13663|Melvin|Tang|1984-08-02|S|M|10000|Partial High School|Manual|2|3|15.23
13664|Larry|Diaz|1978-08-10|S|M|10000|Partial High School|Manual|2|6|210.25
13665|Kristi|Randall|1984-02-15|M|F|10000|Partial High School|Manual|2|5|83.95
13666|Teresa|Ruiz|1979-01-14|S|F|20000|Partial High School|Manual|2|3|5900.55
13667|Andres|Deng|1978-11-08|S|M|20000|Partial High School|Manual|2|3|3001.0425
13671|Frank|Ramos|1979-08-07|S|M|30000|Partial College|Clerical|1|4|135.23
13672|Benjamin|Davis|1985-12-05|S|M|20000|Partial High School|Manual|2|2|119.98
13673|Sandra|He|1986-05-13|S|F|20000|Partial High School|Manual|2|2|94.48
13674|Drew|Shen|1985-07-12|S|M|20000|Partial High School|Manual|2|3|148.47
13675|Stanley|Sai|1985-10-07|S|M|20000|Partial High School|Manual|2|8|215.23
13676|George|Kapoor|1986-01-14|M|M|20000|Partial High School|Manual|2|4|68.87
13677|Brian|Albrecht|1983-09-25|S|F|30000|High School|Manual|1|2|39.98
13678|Warren|Goel|1979-12-23|M|M|40000|Bachelors|Skilled Manual|0|3|5933.25
13679|Sandra|Li|1979-08-03|M|F|40000|Bachelors|Skilled Manual|0|3|5933.26
13680|Jan|Watson|1980-05-16|M|F|40000|Bachelors|Skilled Manual|0|5|5948.24
13681|Adam|Hall|1979-05-18|S|M|30000|High School|Manual|1|3|74.98
13682|Fernando|Lopez|1978-10-23|S|M|30000|High School|Manual|1|3|15.23
13683|Sheila|Torres|1979-06-02|S|F|30000|High School|Manual|1|3|89.97
13684|Francis|Dominguez|1983-05-11|S|M|10000|Partial High School|Manual|2|2|39.98
13685|Briana|Torres|1984-02-13|M|F|40000|Bachelors|Skilled Manual|0|9|6509.69
13686|Peter|Jai|1979-04-13|M|M|40000|Bachelors|Skilled Manual|1|4|6493.24
13687|Mario|Xie|1979-02-15|M|M|40000|Bachelors|Skilled Manual|1|2|5873.26
13688|Ruben|Sanchez|1978-12-17|S|M|50000|Graduate Degree|Skilled Manual|0|2|27.28
13689|Teresa|Ramos|1978-10-19|S|F|50000|Graduate Degree|Skilled Manual|0|2|5898.26
13690|Claudia|Gao|1977-08-16|S|F|20000|Partial High School|Manual|2|6|7162.08
13691|Ariana|Bailey|1983-10-19|S|F|40000|Partial College|Clerical|0|5|5976.74
13692|Curtis|Li|1983-10-18|M|M|40000|Partial College|Clerical|0|1|24.99
13693|Dominic|Gonzalez|1976-08-05|S|M|20000|Partial High School|Manual|2|6|7171.58
13694|Savannah|Gray|1982-12-10|S|F|30000|High School|Manual|1|5|105.56
13695|Christian|Clark|1976-10-20|S|M|30000|High School|Manual|1|1|35
13696|Katherine|Edwards|1977-05-14|S|F|40000|Partial College|Clerical|1|3|48.97
13697|Jésus|Munoz|1976-12-21|S|M|40000|Partial College|Clerical|1|7|6485.67
13698|Catherine|Sanchez|1976-03-31|S|F|40000|Partial College|Clerical|2|3|32.27
13699|Rachel|Alexander|1980-07-21|S|F|40000|Partial College|Clerical|0|2|75.97
13700|Evan|Howard|1980-08-30|S|M|40000|Partial College|Clerical|1|4|4525.8225
13701|Haley|Scott|1980-05-22|S|F|40000|Partial College|Clerical|1|10|169.52
13702|Jessie|Suarez|1979-12-14|S|F|40000|Partial College|Clerical|2|3|4478.8425
13703|Mackenzie|Sanders|1979-12-02|S|F|30000|Graduate Degree|Skilled Manual|0|3|74.98
13704|Victoria|Davis|1980-03-09|S|F|30000|Graduate Degree|Skilled Manual|0|4|2736.5325
13705|Blake|Mitchell|1980-02-09|S|M|30000|Graduate Degree|Skilled Manual|0|3|3018.33
13706|Kaitlyn|Peterson|1980-12-13|S|F|40000|Partial College|Clerical|2|4|2337.27
13707|Austin|Smith|1981-05-18|M|M|40000|Partial College|Clerical|1|9|189.04
13714|Amanda|Ward|1959-01-15|M|F|20000|High School|Manual|2|5|3033.31
13715|Eduardo|Sanchez|1964-06-21|M|M|30000|Bachelors|Skilled Manual|1|4|2778.5225
13716|Brandon|Jai|1958-12-11|M|M|30000|Bachelors|Skilled Manual|1|5|3078.31
13717|Audrey|Gill|1959-01-10|M|F|30000|Bachelors|Skilled Manual|1|3|74.98
13718|Marcus|Barnes|1959-02-21|M|M|30000|Bachelors|Skilled Manual|1|3|3062.33
13719|Isaac|Carter|1960-05-26|M|M|20000|Partial High School|Manual|2|2|1129.48
13720|Cameron|Johnson|1960-03-18|M|M|20000|Partial High School|Manual|2|2|1155.48
13721|Lucas|Howard|1965-04-08|S|M|20000|Partial High School|Clerical|2|5|2786.5225
13722|Luke|Campbell|1960-06-22|M|M|30000|High School|Manual|1|6|3102.8
13723|Leonard|Raje|1965-08-02|M|M|30000|High School|Clerical|1|3|74.98
13724|Charles|Thompson|1959-08-11|M|M|40000|Partial College|Clerical|1|2|4476.5525
13725|Nathan|Henderson|1965-10-04|M|M|40000|Partial College|Clerical|1|4|4532.5225
13726|Austin|Lewis|1960-01-01|M|M|40000|Partial College|Clerical|1|4|4500.8225
13727|Paula|Rubio|1971-10-02|M|F|40000|Partial College|Clerical|1|3|80.96
13728|Taylor|Stewart|1961-02-22|M|F|40000|Partial College|Clerical|1|6|4879.8
13729|Jason|Li|1961-04-08|M|M|40000|Partial College|Clerical|1|5|4883.82
13730|Walter|Suarez|1961-06-23|M|M|40000|Partial College|Clerical|1|5|4571.0225
13733|Sydney|Collins|1962-03-21|M|F|40000|Partial College|Clerical|1|4|4553.5225
13734|Kristi|Gonzalez|1973-01-02|M|F|40000|Partial College|Clerical|1|6|4522.5025
13735|Dennis|Guo|1961-11-04|M|M|40000|Partial College|Clerical|1|4|4516.5325
13736|Cole|Rivera|1978-01-16|M|M|40000|Partial College|Clerical|1|3|4478.8425
13737|Garrett|Sanders|1962-05-24|M|M|40000|Partial College|Clerical|1|4|39.25
13738|Jose|Young|1961-09-22|M|M|40000|Partial College|Clerical|1|1|21.98
13739|Jason|Coleman|1962-02-12|M|M|40000|Partial College|Clerical|1|2|71.97
13740|Jada|Ramirez|1963-04-06|M|F|40000|Partial College|Clerical|1|2|56.97
13741|Haley|Morgan|1963-04-18|M|F|40000|Partial College|Clerical|1|2|2951.0525
13742|Benjamin|Ross|1963-04-19|M|M|40000|Partial College|Clerical|1|5|2988.3225
13743|Isabella|Anderson|1963-04-21|M|F|40000|Partial College|Clerical|1|2|2349.98
13744|Alvin|Andersen|1968-10-08|M|M|40000|Partial College|Clerical|1|3|2959.0025
13745|Andrew|Robinson|1962-07-28|M|M|40000|Partial College|Clerical|1|5|3282.81
13746|Janelle|Madan|1962-08-24|M|F|40000|Partial College|Clerical|1|5|3250.11
13747|Brian|Torres|1974-04-06|M|M|40000|Partial College|Clerical|1|4|3045.5325
13764|Stephanie|Parker|1973-12-15|M|F|20000|Partial College|Manual|1|3|74.98
13765|Jaime|Shen|1974-02-08|M|M|30000|Bachelors|Clerical|0|5|7152.09
13766|Joe|Gill|1973-08-03|M|M|30000|Bachelors|Clerical|0|3|3001.0425
13767|Linda|Jimenez|1974-05-16|S|F|30000|Bachelors|Clerical|0|5|5910.22
13768|Ross|Munoz|1979-04-17|M|M|40000|Graduate Degree|Clerical|0|4|5063.5225
13769|Brendan|Kumar|1974-03-02|M|M|40000|Graduate Degree|Clerical|0|5|5085.5325
13770|Gerald|Moreno|1974-01-23|M|M|40000|Graduate Degree|Clerical|0|5|6428.23
13771|Victor|Moreno|1979-12-21|S|M|40000|Graduate Degree|Clerical|0|10|6535.69
13772|Michele|Perez|1974-04-23|M|F|40000|Bachelors|Clerical|0|3|5928.25
13773|Dana|Blanco|1972-10-19|M|F|10000|Partial High School|Manual|1|3|42.28
13774|Steve|Guo|1973-01-07|S|M|10000|Partial High School|Manual|1|4|4392.74
13775|Patricia|Subram|1978-03-12|S|F|10000|Partial High School|Manual|0|3|68.97
13776|Miguel|Carter|1931-08-13|M|M|30000|Bachelors|Clerical|1|4|70.57
13777|Manuel|Perez|1973-05-12|M|M|30000|Bachelors|Clerical|0|7|7147.07
13778|Roger|Huang|1973-05-11|M|M|30000|Bachelors|Clerical|0|3|4397.75
13779|Manuel|Garcia|1972-05-09|S|M|10000|Partial High School|Manual|1|6|3063.0025
13780|Monica|Perez|1972-01-17|M|F|20000|High School|Manual|1|2|59.49
13781|Dominique|Patel|1972-09-21|M|F|40000|Bachelors|Clerical|0|5|109.96
13782|Kelli|Lu|1978-07-17|M|F|40000|Bachelors|Clerical|0|9|6512.19
13783|Logan|Wright|1972-11-29|M|M|40000|Bachelors|Clerical|0|4|5955.23
13784|Spencer|Griffin|1971-07-02|S|M|20000|High School|Manual|0|4|7138.1
13785|Clayton|She|1971-08-25|S|M|30000|Bachelors|Clerical|1|8|121.83
13786|Jon|Chavez|1972-04-03|S|M|30000|Bachelors|Clerical|1|1|4.99
13787|Glenn|Cai|1972-01-11|M|M|30000|Bachelors|Clerical|1|2|59.98
13788|Kari|Fernandez|1977-05-11|M|F|30000|Bachelors|Clerical|1|7|200.81
13789|Julie|Shan|1970-11-17|S|F|10000|Partial High School|Manual|2|3|4397.75
13790|Nina|Deng|1970-12-17|S|F|20000|High School|Manual|0|3|4397.75
13791|Audrey|Martin|1971-04-25|S|F|20000|High School|Manual|1|6|107.85
13792|Charles|Taylor|1970-10-12|S|M|20000|High School|Manual|2|7|7216.08
13793|Jason|Gonzales|1971-04-18|M|M|30000|Bachelors|Skilled Manual|2|3|3021.0425
13794|Mallory|Martin|1970-02-23|S|F|20000|High School|Manual|2|9|7212.06
13795|Carl|Raje|1969-08-01|S|M|20000|High School|Manual|1|3|4357.75
13796|Martha|Zheng|1969-03-03|M|F|10000|Partial High School|Manual|2|2|39.98
13797|Franklin|Gao|1974-06-03|M|M|20000|High School|Manual|1|2|7.28
13798|Tammy|Randall|1968-09-15|S|F|20000|High School|Manual|2|6|136.36
13799|Bryan|Bailey|1977-08-16|S|M|30000|Partial College|Manual|0|4|3010.0325
13800|Logan|Li|1969-01-29|M|M|30000|Partial College|Manual|0|3|3262.83
13801|Colleen|Andersen|1969-05-09|S|F|30000|Partial College|Clerical|0|3|3262.83
13802|Tina|Subram|1939-10-25|M|F|20000|Partial College|Clerical|1|5|79.46
13803|Krystal|Zheng|1940-01-31|M|F|40000|Graduate Degree|Skilled Manual|0|3|186.28
13804|Dawn|Luo|1976-01-10|M|F|40000|Bachelors|Skilled Manual|0|2|27.28
13805|Gabriel|Hernandez|1970-12-02|M|M|40000|Bachelors|Skilled Manual|0|2|28.98
13806|Bryant|Mehta|1969-12-03|M|M|30000|Partial College|Clerical|2|7|3075.5025
13807|Frederick|Rana|1970-04-11|S|M|30000|Partial College|Clerical|2|3|4506.76
13808|Richard|Perez|1975-10-31|S|M|30000|Partial College|Clerical|2|4|4406.74
13809|Lisa|Zhou|1969-07-04|M|F|40000|Bachelors|Skilled Manual|0|4|113.96
13810|Vanessa|Barnes|1969-10-06|M|F|40000|Bachelors|Skilled Manual|0|3|53.47
13811|Sandra|Chen|1968-10-15|S|F|30000|Partial College|Clerical|2|3|3001.0425
13812|Joanna|Munoz|1968-11-22|S|F|30000|Partial College|Clerical|2|3|3262.83
13813|Kristen|Sun|1969-05-22|M|F|30000|Partial College|Clerical|0|3|74.98
13814|Sarah|Walker|1984-09-04|S|F|30000|Partial College|Clerical|2|7|230.04
13815|Lacey|Lin|1985-05-01|S|F|30000|Partial College|Clerical|2|6|114.55
13816|Marissa|Henderson|1985-03-15|S|F|30000|Partial College|Clerical|2|9|260.83
13817|Jenny|Huang|1984-04-04|S|F|20000|High School|Manual|4|1|35
13818|Dawn|Chander|1984-02-17|S|F|20000|High School|Manual|1|2|39.99
13819|Max|Gill|1983-09-29|S|M|20000|High School|Manual|1|1|35
13820|Danny|Alvarez|1969-04-06|M|M|40000|Bachelors|Skilled Manual|0|3|5908.26
13821|Allen|Lopez|1968-11-11|M|M|40000|Bachelors|Skilled Manual|0|5|5940.54
13822|Jay|Moyer|1967-12-06|M|M|40000|Bachelors|Skilled Manual|1|7|6523.21
13823|Margaret|Zheng|1973-05-02|M|F|40000|Bachelors|Skilled Manual|1|5|5393.31
13824|Destiny|Wood|1984-02-03|S|F|30000|Partial College|Clerical|2|1|4.99
13825|Kelvin|Ma|1983-05-13|S|M|30000|Partial College|Clerical|2|2|37.29
