First_Name,Last_Name,DOB,MaritalStatus,Gender,EmailAddress,Education,Occupation,Income,children,Cars 
Donna,Rai,1949-05-22,M,F,donna15@adventure-works.com,Graduate Degree,Clerical,30000,1,0
Kendra,Gill,1946-12-04,M,F,kendra13@adventure-works.com,Partial College,Manual,20000,1,0
Ruth,Madan,1952-05-07,M,F,ruth12@adventure-works.com,Partial College,Manual,20000,1,0
Monica,Raman,1952-07-24,M,F,monica12@adventure-works.com,Bachelors,Clerical,30000,1,0
Alberto,Ramos,1947-11-29,M,M,alberto17@adventure-works.com,Bachelors,Clerical,30000,1,0
Clayton,Sharma,1986-06-03,S,M,clayton27@adventure-works.com,Partial College,Manual,10000,0,1
Kristine,Sandberg,1985-05-05,S,F,kristine21@adventure-works.com,Partial College,Manual,10000,0,1
Gilbert,Liang,1984-08-03,S,M,gilbert14@adventure-works.com,Partial College,Manual,10000,0,1
Kristy,Rubio,1985-11-15,S,F,kristy19@adventure-works.com,Partial College,Manual,10000,0,1
Amy,Huang,1986-05-22,M,F,amy13@adventure-works.com,Bachelors,Clerical,20000,0,0
Francisco,Gonzalez,1984-05-25,S,M,francisco20@adventure-works.com,Partial College,Manual,10000,0,1
Shawn,Luo,1985-04-10,M,M,shawn8@adventure-works.com,High School,Manual,10000,1,0
Brandy,Raman,1985-04-16,S,F,brandy8@adventure-works.com,Bachelors,Clerical,20000,0,0
Devin,Taylor,1983-09-11,S,M,devin7@adventure-works.com,High School,Manual,10000,1,0
Jessie,Cai,1984-03-15,M,M,jessie27@adventure-works.com,Bachelors,Clerical,20000,0,0
Andrea,Collins,1982-10-06,S,F,andrea26@adventure-works.com,High School,Manual,10000,1,0
Troy,Suri,1982-10-07,M,M,troy0@adventure-works.com,Partial College,Manual,20000,0,0
Omar,Liu,1983-03-31,M,M,omar4@adventure-works.com,Partial College,Manual,20000,0,0
Jenny,Sun,1982-08-14,S,F,jenny15@adventure-works.com,Partial College,Manual,20000,0,0
Calvin,Deng,1948-08-25,S,M,calvin1@adventure-works.com,Partial College,Manual,20000,1,0
Robyn,Alvarez,1978-01-30,S,F,robyn3@adventure-works.com,Partial College,Manual,20000,1,0
Wendy,Ramos,1972-10-19,M,F,wendy16@adventure-works.com,Partial College,Manual,20000,1,0
Ross,Ruiz,1966-10-04,M,M,ross22@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Jamie,Li,1967-03-27,M,F,jamie5@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Cindy,Madan,1972-04-12,M,F,cindy7@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Melinda,Romero,1972-05-01,M,F,melinda4@adventure-works.com,Graduate Degree,Clerical,30000,4,0
Kaitlin,Sanchez,1966-04-25,M,F,kaitlin19@adventure-works.com,High School,Manual,10000,1,1
Morgan,Sanchez,1965-11-19,M,F,morgan47@adventure-works.com,Partial College,Manual,20000,1,0
Emmanuel,Garcia,1965-09-12,S,M,emmanuel13@adventure-works.com,Partial College,Manual,20000,1,0
Bruce,Ashe,1976-08-16,S,M,bruce27@adventure-works.com,Partial College,Manual,20000,1,0
Alan,Guo,1964-12-30,S,M,alan21@adventure-works.com,High School,Manual,10000,1,1
Tiffany,Lin,1970-03-13,M,F,tiffany7@adventure-works.com,Partial College,Manual,20000,2,1
Clifford,Garcia,1963-11-07,S,M,clifford13@adventure-works.com,Partial College,Manual,20000,2,1
Edwin,Shan,1963-10-30,M,M,edwin33@adventure-works.com,Graduate Degree,Clerical,30000,1,0
Warren,Zheng,1971-06-10,M,M,warren32@adventure-works.com,Graduate Degree,Clerical,30000,3,0
Ebony,Ramos,1966-03-09,S,F,ebony38@adventure-works.com,Graduate Degree,Clerical,30000,3,0
Tyrone,Hernandez,1965-03-15,M,M,tyrone3@adventure-works.com,Bachelors,Clerical,30000,0,0
Justin,Alexander,1965-06-08,M,M,justin16@adventure-works.com,Graduate Degree,Clerical,40000,3,0
Nelson,Carlson,1964-04-12,M,M,nelson17@adventure-works.com,Bachelors,Clerical,30000,1,0
Javier,Torres,1976-03-25,S,M,javier6@adventure-works.com,High School,Manual,10000,2,0
Adriana,Madan,1981-06-07,S,F,adriana8@adventure-works.com,Partial College,Manual,20000,0,1
Alisha,Shan,1976-01-10,M,F,alisha34@adventure-works.com,Bachelors,Clerical,30000,0,0
Beth,Ortega,1974-10-20,S,F,beth24@adventure-works.com,High School,Manual,10000,2,0
Meredith,Johnsen,1974-07-06,S,F,meredith28@adventure-works.com,High School,Manual,10000,2,0
Mathew,Suarez,1975-12-19,M,M,mathew15@adventure-works.com,Bachelors,Clerical,30000,0,0
Theresa,Alvarez,1981-06-04,M,F,theresa1@adventure-works.com,Bachelors,Clerical,30000,0,0
Janelle,Sanchez,1981-04-19,M,F,janelle17@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Nicolas,Tang,1981-01-03,S,M,nicolas2@adventure-works.com,Graduate Degree,Clerical,40000,0,0
Todd,Zeng,1980-08-06,S,M,todd19@adventure-works.com,Partial College,Manual,20000,0,1
Cristina,Beck,1980-09-28,M,F,cristina17@adventure-works.com,Bachelors,Clerical,30000,0,0
Bethany,Chande,1975-05-28,S,F,bethany18@adventure-works.com,Bachelors,Clerical,30000,1,0
Nathan,Jenkins,1975-03-06,S,M,nathan2@adventure-works.com,Graduate Degree,Skilled Manual,40000,0,0
Andre,Arun,1957-06-30,S,M,andre6@adventure-works.com,Partial College,Manual,10000,3,2
Sara,Brooks,1984-09-17,M,F,sara2@adventure-works.com,High School,Manual,10000,2,1
Joseph,Taylor,1984-09-16,S,M,joseph15@adventure-works.com,High School,Manual,10000,2,1
Kaylee,Morris,1973-10-23,S,F,kaylee15@adventure-works.com,High School,Manual,10000,2,1
Johnathan,Suri,1949-10-17,S,M,johnathan1@adventure-works.com,Partial College,Professional,90000,5,2
Nicolas,Kumar,1955-03-21,M,M,nicolas5@adventure-works.com,Bachelors,Management,130000,3,3
Tammy,Garcia,1949-11-14,M,F,tammy15@adventure-works.com,Bachelors,Management,130000,3,3
Shane,Kovar,1950-05-31,M,M,shane7@adventure-works.com,Bachelors,Management,130000,3,4
Dwayne,Gomez,1956-03-17,S,M,dwayne1@adventure-works.com,Partial High School,Skilled Manual,60000,3,4
Francisco,Sara,1961-08-11,M,M,francisco11@adventure-works.com,High School,Professional,70000,5,2
Felicia,Blanco,1950-07-08,S,F,felicia15@adventure-works.com,Partial College,Professional,80000,5,2
Crystal,Zeng,1950-11-18,S,F,crystal1@adventure-works.com,Partial College,Professional,90000,5,2
Walter,Serrano,1950-12-08,M,M,walter9@adventure-works.com,Graduate Degree,Management,150000,3,4
Adriana,Gonzalez,1952-01-15,S,F,adriana19@adventure-works.com,Partial College,Professional,80000,5,2
Nichole,Nara,1952-06-03,S,F,nichole16@adventure-works.com,Bachelors,Management,100000,2,4
Kevin,Coleman,1951-08-30,M,M,kevin9@adventure-works.com,Bachelors,Management,100000,2,4
Kristi,Alvarez,1951-10-14,M,F,kristi1@adventure-works.com,Partial College,Professional,130000,4,4
Alejandro,Zhou,1957-06-01,S,M,alejandro11@adventure-works.com,Partial College,Professional,130000,4,4
Xavier,Bailey,1960-01-03,M,M,xavier83@adventure-works.com,Partial College,Professional,80000,4,1
Logan,Parker,1958-12-04,M,M,logan27@adventure-works.com,Partial College,Professional,80000,4,2
Brad,She,1960-05-12,M,M,brad1@adventure-works.com,High School,Professional,90000,4,1
Margaret,He,1970-10-19,M,F,margaret25@adventure-works.com,High School,Professional,100000,3,2
Omar,Raje,1960-04-03,S,M,omar34@adventure-works.com,Partial College,Professional,130000,3,4
Stacy,Munoz,1960-01-08,S,F,stacy8@adventure-works.com,High School,Professional,130000,3,4
Stanley,Weber,1965-06-15,S,M,stanley4@adventure-works.com,High School,Professional,130000,4,1
Jake,Zhao,1970-05-06,M,M,jake10@adventure-works.com,Bachelors,Management,100000,3,4
Jaime,Chande,1958-12-03,S,M,jaime37@adventure-works.com,Bachelors,Management,100000,3,4
Jill,Suarez,1959-03-20,M,F,jill27@adventure-works.com,Bachelors,Management,110000,2,1
Ann,Rodriguez,1959-03-19,M,F,ann24@adventure-works.com,Partial College,Professional,130000,4,2
Alejandro,Luo,1964-11-21,M,M,alejandro32@adventure-works.com,Partial College,Professional,130000,5,2
Carl,She,1959-03-24,M,M,carl0@adventure-works.com,Bachelors,Management,150000,2,3
Kristina,Schmidt,1958-10-31,M,F,kristina10@adventure-works.com,Bachelors,Management,170000,0,3
Shannon,Ye,1958-01-08,M,F,shannon10@adventure-works.com,High School,Professional,90000,4,2
Cheryl,Alvarez,1963-06-14,S,F,cheryl6@adventure-works.com,Partial College,Professional,120000,4,3
Rosa,Hu,1956-08-14,M,F,rosa20@adventure-works.com,Partial High School,Skilled Manual,70000,5,2
Kari,Mehta,1957-01-29,M,F,kari14@adventure-works.com,High School,Professional,80000,4,3
Lawrence,Alonso,1962-01-11,M,M,lawrence6@adventure-works.com,High School,Professional,80000,4,2
Dale,Lal,1956-08-26,S,M,dale7@adventure-works.com,High School,Professional,90000,4,3
Gloria,Martin,1956-09-14,M,F,gloria3@adventure-works.com,High School,Professional,130000,4,3
Glenn,Zhou,1956-08-02,S,M,glenn9@adventure-works.com,Partial College,Management,170000,0,4
Edwin,Liang,1961-01-14,S,M,edwin17@adventure-works.com,Partial College,Management,100000,3,4
Eugene,Zhao,1955-09-15,S,M,eugene14@adventure-works.com,High School,Management,130000,4,3
Bonnie,Shan,1956-04-21,S,F,bonnie16@adventure-works.com,Partial College,Management,170000,0,4
Preston,Raman,1954-12-19,M,M,preston11@adventure-works.com,Partial College,Management,100000,3,4
Meagan,Chandra,1954-01-14,S,F,meagan2@adventure-works.com,Partial High School,Skilled Manual,70000,5,4
Andres,Nara,1954-02-07,M,M,andres14@adventure-works.com,High School,Management,90000,4,3
Terrance,Rodriguez,1954-05-18,M,M,terrance17@adventure-works.com,High School,Management,90000,4,3
Roy,Jimenez,1959-08-17,M,M,roy26@adventure-works.com,High School,Management,130000,5,4
Francisco,Ashe,1959-02-19,S,M,francisco7@adventure-works.com,High School,Management,150000,3,4
Wyatt,Price,1953-01-05,S,M,wyatt52@adventure-works.com,Graduate Degree,Professional,130000,5,4
Dustin,Goldstein,1981-04-07,S,M,dustin20@adventure-works.com,Bachelors,Professional,70000,0,2
Monica,Vance,1982-01-05,S,F,monica4@adventure-works.com,Bachelors,Professional,70000,0,3
Clayton,Jai,1982-01-05,S,M,clayton29@adventure-works.com,Bachelors,Professional,70000,0,3
Stacy,Diaz,1982-05-05,S,F,stacy4@adventure-works.com,Bachelors,Professional,70000,0,3
Katie,Kumar,1982-03-09,M,F,katie10@adventure-works.com,Bachelors,Professional,80000,0,2
Morgan,Young,1980-09-05,M,F,morgan22@adventure-works.com,Bachelors,Professional,70000,0,3
Gloria,Ruiz,1979-12-02,M,F,gloria4@adventure-works.com,Bachelors,Professional,60000,0,4
Dominique,Perez,1980-11-29,S,F,dominique18@adventure-works.com,Bachelors,Professional,80000,0,3
Alison,Raje,1980-12-24,S,F,alison14@adventure-works.com,Bachelors,Professional,80000,0,3
Wesley,Gao,1980-11-18,S,M,wesley15@adventure-works.com,Bachelors,Professional,90000,0,2
Summer,Madan,1980-08-20,M,F,summer6@adventure-works.com,Bachelors,Professional,90000,0,2
Jimmy,Vazquez,1979-08-24,M,M,jimmy18@adventure-works.com,Bachelors,Professional,90000,0,2
Lacey,Yuan,1980-01-23,S,F,lacey41@adventure-works.com,Bachelors,Professional,90000,0,3
Logan,Hernandez,1984-02-22,M,M,logan44@adventure-works.com,Bachelors,Professional,90000,0,3
Cara,Zhang,1984-09-28,M,F,cara0@adventure-works.com,High School,Management,100000,0,2
Ramon,Zhang,1978-09-02,M,M,ramon0@adventure-works.com,High School,Management,100000,0,2
Joe,Ramos,1984-10-16,M,M,joe41@adventure-works.com,Partial College,Management,110000,0,3
Lance,Ortega,1984-08-03,M,M,lance22@adventure-works.com,Partial College,Management,110000,0,3
Monique,Ortega,1984-03-19,S,F,monique18@adventure-works.com,Partial High School,Professional,120000,0,4
Julia,Wood,1977-02-18,S,F,julia68@adventure-works.com,Bachelors,Professional,90000,0,3
Susan,Lu,1982-04-03,S,F,susan21@adventure-works.com,High School,Management,100000,0,3
Lacey,Raje,1975-08-26,M,F,lacey4@adventure-works.com,Partial High School,Professional,100000,0,4
Veronica,Raman,1975-08-19,M,F,veronica13@adventure-works.com,Graduate Degree,Professional,130000,5,4
Mario,Goel,1977-01-22,S,M,mario18@adventure-works.com,Partial College,Management,130000,0,4
Dana,Diaz,1982-03-28,M,F,dana19@adventure-works.com,Partial High School,Management,160000,4,4
Thomas,Harrison,1952-07-02,S,M,thomas25@adventure-works.com,Bachelors,Management,90000,5,2
Kayla,Thompson,1947-06-24,M,F,kayla16@adventure-works.com,Graduate Degree,Management,110000,2,1
Erin,Rogers,1947-04-27,M,F,erin23@adventure-works.com,Bachelors,Management,130000,2,4
Alex,Evans,1953-02-08,M,M,alex27@adventure-works.com,Bachelors,Management,80000,5,2
Stephanie,Cox,1948-01-07,M,F,stephanie16@adventure-works.com,Bachelors,Management,80000,5,2
Trinity,Townsend,1979-02-19,S,F,trinity4@adventure-works.com,Partial High School,Manual,10000,0,2
Rodney,Rubio,1978-12-20,S,M,rodney15@adventure-works.com,Partial High School,Manual,10000,0,2
Terrence,Lal,1969-04-04,S,M,terrence8@adventure-works.com,Bachelors,Professional,60000,4,4
Preston,Perez,1968-12-24,M,M,preston19@adventure-works.com,Bachelors,Professional,60000,3,2
Stefanie,Subram,1968-08-13,S,F,stefanie10@adventure-works.com,Bachelors,Professional,60000,3,2
Darren,Prasad,1969-03-17,S,M,darren12@adventure-works.com,Bachelors,Professional,60000,3,2
Isaac,Gray,1985-08-02,S,M,isaac5@adventure-works.com,Partial College,Clerical,30000,0,1
Marie,Kapoor,1985-09-25,S,F,marie5@adventure-works.com,Partial High School,Manual,20000,0,2
Jarrod,Raman,1985-08-23,S,M,jarrod12@adventure-works.com,Partial High School,Manual,20000,0,2
Holly,Perez,1985-09-29,S,F,holly19@adventure-works.com,Partial High School,Manual,20000,0,2
Christopher,Miller,1985-09-11,S,M,christopher6@adventure-works.com,Partial High School,Manual,20000,0,2
Brianna,Sanchez,1985-02-16,S,F,brianna25@adventure-works.com,Partial College,Clerical,30000,0,1
Bridget,Chande,1984-02-16,S,F,bridget17@adventure-works.com,Partial College,Clerical,30000,0,1
Omar,Yuan,1979-09-04,S,M,omar26@adventure-works.com,High School,Manual,30000,0,1
Johnny,Lal,1985-02-13,M,M,johnny9@adventure-works.com,Bachelors,Skilled Manual,40000,1,0
Tamara,Chen,1983-11-08,S,F,tamara33@adventure-works.com,Partial High School,Manual,20000,0,2
Albert,Gomez,1978-10-18,S,M,albert4@adventure-works.com,High School,Manual,30000,0,1
Jacquelyn,Gutierrez,1979-03-31,M,F,jacquelyn11@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Tara,Raji,1978-09-24,M,F,tara22@adventure-works.com,Bachelors,Skilled Manual,40000,1,1
Katherine,Perry,1977-10-06,S,F,katherine33@adventure-works.com,Partial High School,Manual,20000,0,2
Meredith,Vazquez,1983-12-24,S,F,meredith38@adventure-works.com,High School,Manual,30000,0,1
Casey,Kumar,1978-01-16,S,F,casey8@adventure-works.com,High School,Manual,30000,0,1
Albert,Jiménez,1978-01-03,S,M,albert8@adventure-works.com,High School,Manual,30000,0,1
Denise,Martinez,1983-09-14,S,F,denise18@adventure-works.com,Partial College,Clerical,40000,1,1
Olivia,Kelly,1983-02-20,S,F,olivia46@adventure-works.com,Partial College,Clerical,40000,2,0
Nichole,Nath,1977-01-22,S,F,nichole18@adventure-works.com,Partial High School,Manual,10000,0,2
Brenda,Sai,1977-01-12,S,F,brenda9@adventure-works.com,Partial High School,Manual,20000,0,2
Erika,Serrano,1982-03-09,S,F,erika14@adventure-works.com,Partial High School,Manual,20000,0,2
Kyle,Carter,1982-04-21,S,M,kyle39@adventure-works.com,High School,Manual,30000,0,1
Susan,Yang,1976-10-11,S,F,susan14@adventure-works.com,High School,Manual,30000,0,1
Shaun,Chapman,1975-09-11,S,M,shaun17@adventure-works.com,Partial College,Clerical,40000,2,0
Ashley,Clark,1977-01-08,S,F,ashley20@adventure-works.com,Partial College,Clerical,40000,2,1
Henry,Chapman,1977-03-11,S,M,henry4@adventure-works.com,Partial College,Clerical,40000,2,1
Andy,Martin,1977-05-11,S,M,andy5@adventure-works.com,Partial College,Clerical,40000,2,1
Kimberly,Rivera,1982-05-05,S,F,kimberly19@adventure-works.com,Partial College,Clerical,40000,2,1
Albert,Moreno,1976-09-11,S,M,albert9@adventure-works.com,Partial College,Clerical,40000,2,2
Henry,Young,1976-12-15,S,M,henry24@adventure-works.com,Partial College,Clerical,40000,2,2
Krystal,Liang,1982-08-06,S,F,krystal17@adventure-works.com,Partial College,Clerical,40000,2,2
Cole,Sanchez,1976-03-18,S,M,cole18@adventure-works.com,Partial College,Clerical,40000,2,2
Ross,Gutierrez,1975-07-22,S,M,ross29@adventure-works.com,Graduate Degree,Skilled Manual,50000,0,0
Shawn,Raji,1981-08-23,S,M,shawn23@adventure-works.com,Graduate Degree,Skilled Manual,50000,0,0
Jon,Lu,1975-08-05,S,M,jon31@adventure-works.com,Graduate Degree,Skilled Manual,50000,0,0
Savannah,Hill,1980-09-19,S,F,savannah35@adventure-works.com,Partial College,Clerical,40000,3,0
Mariah,Richardson,1981-06-04,S,F,mariah34@adventure-works.com,Partial College,Clerical,40000,3,0
Kevin,Alexander,1981-03-31,S,M,kevin21@adventure-works.com,Partial College,Clerical,40000,3,1
Mackenzie,Wright,1936-04-18,M,F,mackenzie41@adventure-works.com,Graduate Degree,Skilled Manual,50000,1,0
James,Gonzales,1977-03-03,S,M,james32@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Ethan,Lal,1971-12-19,S,M,ethan25@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Brianna,Richardson,1972-05-01,S,F,brianna36@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Veronica,Martinez,1983-02-07,S,F,veronica19@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Alexis,Bryant,1977-11-21,S,F,alexis41@adventure-works.com,Graduate Degree,Skilled Manual,60000,0,0
Robert,Hernandez,1959-04-23,S,M,robert60@adventure-works.com,High School,Manual,20000,2,2
Destiny,Bell,1958-12-03,M,F,destiny30@adventure-works.com,Bachelors,Skilled Manual,30000,1,1
Spencer,Hayes,1959-02-17,M,M,spencer25@adventure-works.com,Bachelors,Skilled Manual,30000,1,1
Cameron,Hughes,1964-03-08,M,M,cameron6@adventure-works.com,Bachelors,Skilled Manual,30000,1,1
Hailey,Evans,1959-04-22,M,F,hailey43@adventure-works.com,Bachelors,Skilled Manual,30000,1,1
Sarah,Thompson,1970-10-19,S,F,sarah17@adventure-works.com,Partial High School,Clerical,20000,3,2
Rebecca,Mitchell,1965-09-20,M,F,rebecca13@adventure-works.com,High School,Manual,30000,1,1
Brandon,White,1959-09-02,M,M,brandon33@adventure-works.com,High School,Clerical,30000,1,1
Cody,Cox,1960-03-22,M,M,cody11@adventure-works.com,Partial College,Clerical,40000,1,1
Kimberly,Stewart,1959-08-08,M,F,kimberly24@adventure-works.com,Partial College,Clerical,40000,1,1
Sean,Morris,1960-08-06,M,M,sean26@adventure-works.com,Partial College,Clerical,40000,1,1
Melvin,Black,1961-05-26,M,M,melvin19@adventure-works.com,Partial College,Clerical,40000,1,1
Kaitlyn,Thompson,1960-09-28,M,F,kaitlyn38@adventure-works.com,Partial College,Clerical,40000,1,1
Wyatt,Thomas,1960-09-17,M,M,wyatt11@adventure-works.com,Partial College,Clerical,40000,1,1
Nathan,Clark,1961-01-21,M,M,nathan53@adventure-works.com,Partial College,Clerical,40000,1,1
Antonio,Price,1966-07-16,M,M,antonio0@adventure-works.com,Partial College,Clerical,40000,1,1
Thomas,Kumar,1960-09-05,M,M,thomas31@adventure-works.com,Partial College,Clerical,40000,1,1
Christy,Zhou,1961-04-08,M,F,christy8@adventure-works.com,Partial College,Clerical,40000,1,1
Albert,Diaz,1960-12-15,M,M,albert5@adventure-works.com,Partial College,Clerical,40000,1,1
Jeremy,Young,1971-12-09,M,M,jeremy8@adventure-works.com,Partial College,Clerical,40000,1,1
Bailey,Rogers,1966-10-15,S,F,bailey17@adventure-works.com,Graduate Degree,Skilled Manual,80000,5,0
Megan,Bennett,1961-11-23,M,F,megan51@adventure-works.com,Partial College,Clerical,40000,1,1
Francisco,Chandra,1962-04-11,M,M,francisco3@adventure-works.com,Partial College,Clerical,40000,1,1
Trevor,Simmons,1963-05-21,M,M,trevor15@adventure-works.com,Partial College,Clerical,40000,1,1
Allison,Richardson,1963-02-01,M,F,allison8@adventure-works.com,Partial College,Clerical,40000,1,1
Garrett,James,1962-11-19,M,M,garrett3@adventure-works.com,Partial College,Clerical,40000,1,1
